tissue	E2F7	ELF4	ELK4	EMX2	ESR1	GATA2	GATA6	GLIS3	HIC2	HNF4G	HOXA13	HOXC10	HOXC6	IKZF1	IRF1	MAFF	MEOX2	MNX1	MYT1L	NR2F2	PTTG1	RUNX1	SALL1	SHOX2	SNAI2	SOX10	STAT1	TCF21	TP63	TWIST1
Bloodvessel	-0.156946195	0.364715218	0.473185587	0.316037897	0.4291212	0.644736327	0.2498841	0.351379627	-0.096518591	-0.001235423	0.28842582	-0.081531879	0.243748844	0.019336998	0.230163456	0.779062286	0.570625504	-0.155878021	-0.474885373	0.541072644	-0.157771485	0.345882312	-0.003830788	0.286492774	0.310425999	-0.062408795	-0.08838347	0.335329912	-0.039646911	0.187510711
Bloodvessel	-0.085017175	0.003365291	0.121985653	-0.022786831	0.01915719	0.081730856	0.085067885	0.644728099	0.033884667	-0.064373926	-0.013413654	-0.06412577	-0.046631788	0.056997733	0.11280038	0.038089234	0.055592027	-0.028798167	-0.158372289	0.092496635	0.023819389	0.010326798	0.496872739	-0.060257264	-0.024235173	-0.150850378	-0.040743211	0.068736116	-0.125048104	-0.047014432
Bloodvessel	-0.130738044	0.220886257	0.359289191	0.177119099	0.223202136	0.385369424	0.129441953	0.548992154	0.122147561	-0.00547265	0.083611053	-0.089292085	0.101358477	0.166382728	0.274838312	0.349639229	0.240284124	-0.137445348	-0.306766626	0.296699775	-0.012144994	0.167874526	0.363488233	0.004178016	0.137372529	-0.179592775	-0.082733172	0.339900756	-0.074456767	0.070940703
Bloodvessel	-0.069272201	0.19961091	0.479512963	0.187700961	0.319199824	0.494053076	0.165242204	0.367989545	-0.207028776	-0.103806425	0.329392498	0.088097587	0.271944199	-0.105623589	0.023957104	0.605704707	0.556945281	-0.197515582	-0.566610902	0.503678969	-0.112280938	0.353630056	-0.052063792	0.425178285	0.355394358	0.104505803	0.01265139	0.204642645	0.081355024	0.242598589
Bloodvessel	0.108785628	0.55172512	0.359802032	-0.05153851	0.000282045	0.168959757	0.05039952	0.007951061	-0.053419188	-0.021256705	-0.054720126	-0.101750078	-0.02074752	0.714824254	0.664130637	0.271905538	0.289766271	-0.049233594	-0.27947768	0.178173349	0.030918377	0.25672445	-0.150999355	0.055641774	-0.001703139	-0.082392478	0.192812244	0.419445034	-0.127459138	0.009821305
Bloodvessel	0.108785628	0.55172512	0.359802032	-0.05153851	0.000282045	0.168959757	0.05039952	0.007951061	-0.053419188	-0.021256705	-0.054720126	-0.101750078	-0.02074752	0.714824254	0.664130637	0.271905538	0.289766271	-0.049233594	-0.27947768	0.178173349	0.030918377	0.25672445	-0.150999355	0.055641774	-0.001703139	-0.082392478	0.192812244	0.419445034	-0.127459138	0.009821305
Bloodvessel	-0.156781596	0.424159369	0.334373115	0.07754685	0.144267618	0.395092259	0.204543689	0.253931478	-0.124882808	-0.061311949	0.043816126	-0.02512343	0.168426703	0.228939669	0.398264131	0.709663374	0.568348859	-0.15874808	-0.427007758	0.354499999	-0.148456825	0.355429024	-0.123987547	0.228725333	0.155029778	-0.122756032	-0.063714566	0.41652269	-0.071853142	0.161074702
Bloodvessel	-0.135283825	0.336630553	0.298310836	-0.060156908	-0.00887541	0.222206113	0.352516968	0.136701402	-0.055830503	0.026686496	-0.026673845	-0.085363606	0.149252536	0.342233756	0.352684564	0.499362122	0.364398198	-0.122067036	-0.368383293	0.322548104	-0.129672365	0.204629244	-0.203651613	0.061144859	0.115484408	-0.144921286	-0.041872061	0.377365796	-0.102401802	0.086884623
Bloodvessel	-0.052063143	0.26716383	0.457781126	0.062714717	0.133293432	0.141081504	0.003499873	-0.070903612	-0.053312498	0.021618745	0.119290303	0.191522424	0.243174753	-0.039077799	0.030455039	0.467847794	0.208341874	-0.075242922	-0.308773012	0.1369019	0.009586042	0.22578699	-0.160299991	0.154384076	0.353686582	-0.04191437	-0.079634558	0.036897205	0.833843729	0.25251552
Bloodvessel	-0.079050774	0.183481719	0.294343372	0.101155843	0.151297762	0.293571183	0.163010331	0.457984446	-0.106809422	-0.115724742	0.038402044	0.012092788	0.112026005	-0.022827134	0.091623865	0.651041235	0.571548071	-0.166074972	-0.330078539	0.385539083	-0.069206816	0.202338297	0.112278157	0.304137638	0.095259477	-0.113764825	-0.005806198	0.262582561	-0.107785353	0.104354403
Bloodvessel	-0.001130461	0.262911256	0.193465463	-0.074396373	-0.039928452	0.014766721	0.064780975	-0.0534904	0.105068502	-0.025494956	-0.048692441	-0.05920304	-0.079362495	0.641187367	0.456855309	-0.113041752	-0.073127595	-0.042133122	-0.085104892	0.11242865	0.044777899	0.079915232	-0.088493031	-0.062621206	-0.005045366	-0.078509605	0.029602081	0.320080288	-0.050519857	-0.079574215
Bloodvessel	-0.083417965	-0.081885277	-0.203964533	-0.122663256	-0.113016402	-0.176273722	-0.317037571	-0.298171291	-0.161357948	-0.120539868	-0.080934877	-0.097591261	-0.197399653	0.163334461	0.028193754	-0.212827667	-0.228929936	-0.169892894	0.087932866	-0.332911333	-0.057688698	-0.123962023	0.232308337	-0.218811575	-0.131205536	0.376871669	-0.129886059	-0.168287081	0.337902036	-0.135449347
Bloodvessel	0.134157896	0.64962339	-0.026961031	-0.10623936	-0.077891351	-0.07524129	-0.073601114	-0.196796459	-0.099667236	-0.019032358	-0.070814292	-0.083361357	-0.112357726	0.869473802	0.876824815	-0.128274311	-0.091396074	0.012471625	-0.123751222	-0.096975012	0.093303569	0.081579077	-0.15169768	-0.09287371	-0.111322734	-0.111174086	0.171784768	0.061522377	-0.065973413	-0.112493857
Bloodvessel	0.511996952	0.258867291	0.354601299	0.143421069	0.256313698	0.232858016	0.046358825	0.1940401	0.679853207	-0.015355384	0.195410448	0.055176873	0.192127049	0.035840069	0.114469463	0.111206089	0.059361139	0.119308839	-0.247771525	0.172449975	0.800620934	0.140407163	-0.025433436	0.319887138	0.282357354	-0.107015259	0.361532639	0.113054253	-0.018561314	0.210580456
Bloodvessel	-0.136693308	0.032349223	0.121723311	0.180874598	0.30702236	0.294690923	0.166705446	0.227199788	-0.139887348	-0.107840996	0.272435897	-0.008943116	0.042816145	-0.111362689	-0.052167291	0.345065083	0.162931276	-0.170464855	-0.305777301	0.422716396	-0.176723076	-0.028896405	-0.008543515	0.148428441	0.216982775	-0.105709839	-0.057531987	0.155453962	-0.111644216	0.107014237
Bloodvessel	-0.010487781	0.151154808	0.19940705	0.079538875	0.051620426	0.134102189	0.178055533	0.52648818	-0.100552517	-0.035337957	0.020681415	0.138154624	0.16578821	-0.041007951	0.039155559	0.467727174	0.294164924	-0.102959487	-0.36910029	0.29631507	0.004667908	0.090998197	0.107673649	0.260984152	0.178195715	-0.144274241	0.094867385	0.050036384	-0.131920178	0.227860123
Bloodvessel	0.070378836	0.113340063	0.166423009	-0.109062221	0.246141557	0.114532651	-0.115965006	-0.130901557	-0.024315689	-0.047176238	0.229991426	-0.053796092	-0.072465113	-0.043582869	-0.026875857	0.207154921	-0.02084305	-0.067906358	-0.132433429	-0.036264553	0.111706759	0.136927058	-0.070748614	-0.060022668	0.227775058	-0.075932105	-0.037787839	0.031713045	0.592769845	0.01579714
Bloodvessel	-0.183421897	0.111443019	0.315662686	0.253717242	0.288194025	0.435087492	0.11328665	0.564299249	-0.087068749	-0.107351583	0.166017594	0.001103563	0.184943685	-0.129309382	0.057984054	0.544961665	0.468167895	-0.208692192	-0.350692307	0.355690845	-0.148752147	0.217082283	0.32563588	0.177099765	0.176286768	-0.04812797	-0.105824939	0.264086699	-0.069817748	0.140417321
Bloodvessel	-0.18306716	0.270230199	0.439460473	0.235108633	0.327951804	0.549852828	0.183489901	0.385588345	-0.084571573	-0.083960374	0.158979737	-0.071276256	0.20930524	0.02977649	0.185454873	0.683664126	0.586727946	-0.212354753	-0.451830796	0.469376785	-0.154411505	0.32201674	0.073507797	0.242116441	0.255157385	-0.003472177	-0.106036287	0.399450772	-0.0027302	0.186142829
Bloodvessel	-0.134894209	0.318358869	0.399454245	0.236295737	0.307547341	0.397535887	0.306072164	0.369807774	-0.101528991	-0.054147264	0.168762555	0.167116879	0.451220853	-0.017946492	0.096968996	0.781944308	0.560676818	-0.173010235	-0.47040396	0.504325601	-0.150809234	0.343481721	-0.072135994	0.431112098	0.556197047	-0.069236411	0.020971661	0.142614355	-0.013238283	0.507220609
Bloodvessel	0.088608902	0.71092687	0.047799995	-0.085078453	-0.031710628	0.002531987	-0.041464153	-0.151941043	-0.136117284	0.024638774	-0.038956077	-0.078743198	-0.036123241	0.853114069	0.900697261	0.035467666	0.072641146	-0.011508578	-0.218668808	-0.005452178	0.041075435	0.164814315	-0.166111061	0.005830381	-0.056418471	-0.080112041	0.148034294	0.100825197	-0.083252711	-0.039263433
Bloodvessel	-0.099103723	0.375027707	0.45521017	0.02066775	0.13531109	0.407459637	0.238204008	0.388897299	-0.155842091	-0.025319316	0.171809652	0.289434821	0.444534634	0.019307303	0.199196384	0.648881062	0.374550102	-0.137578077	-0.50591258	0.300273857	-0.111580357	0.583662528	-0.120980909	0.393551248	0.633676648	-0.23813632	0.104905734	0.347905831	0.039399594	0.605888087
Bloodvessel	-0.081405412	0.113305214	0.11091505	0.000439276	-0.060323457	0.130102966	-0.074714271	0.047753827	-0.042703864	-0.115937025	-0.138346867	-0.053930924	0.09759434	0.106139604	0.115251989	0.417880083	0.52995491	-0.20631784	-0.001518433	0.090304651	-0.14194011	0.210313917	-0.102117827	0.239338585	-0.002679002	0.048752108	0.00950022	0.17931714	-0.187343294	0.17884522
Bloodvessel	-0.002072307	0.176214637	0.044718871	-0.069656624	-0.064567804	-0.054497976	0.036460759	-0.096521292	0.031756764	0.943558756	-0.062490745	-0.052411981	0.002179213	0.130504161	0.174977299	-0.114976482	-0.077553112	0.290525438	-0.035310679	-0.093605152	-0.007580881	-0.022491627	-0.065122822	-0.082822763	-0.05907808	-0.043735731	-0.02154892	0.047522363	-0.057936534	-0.08560432
Bloodvessel	-0.009611573	-0.107809627	-0.058651079	-0.067511398	-0.005296936	-0.077963105	0.060295504	-0.019594058	0.027381762	0.073829853	-0.071078204	-0.074495597	-0.028795523	-0.045119045	0.001193031	-0.120308747	-0.082473009	-0.043168255	-0.08667155	-0.016885674	0.046511869	-0.081534082	0.219775564	-0.072550788	-0.081261177	-0.101118223	-0.04360821	0.036876664	-0.070951268	-0.089417379
Bloodvessel	-0.026267126	0.500760193	0.251790616	-0.046681424	0.020473725	0.103504685	0.115072369	-0.032587697	0.050364879	0.215911279	-0.018356159	-0.066283676	-0.031859491	0.772286574	0.680131782	-0.028250665	-0.049576474	0.011437858	-0.163481496	0.157576268	-0.006692097	0.166417406	-0.158421178	-0.031506486	0.086682773	-0.167597601	0.048250366	0.36840627	-0.10074391	-0.008800361
Bloodvessel	0.885701396	0.604515792	0.471364399	-0.112997133	-0.080042866	-0.092299728	-0.094871917	-0.176375485	0.01619099	0.101801852	-0.067026725	-0.079378367	-0.090803815	0.633997012	0.517942087	-0.135140328	-0.078263229	0.350607095	-0.153029468	-0.102550156	0.580658498	0.03412153	-0.141540801	-0.048071709	-0.107130084	-0.077148653	0.876746423	0.034016084	0.005071567	-0.115846806
Bloodvessel	-0.074361775	-0.106530022	-0.071665502	-0.111860377	-0.062045098	-0.124599444	0.478811024	0.228760705	0.002810933	0.012261544	-0.118250581	-0.105442555	0.09807994	-0.115223528	-0.057229771	-0.056170186	-0.068448125	-0.047121603	-0.194035868	0.224208551	-0.023900348	-0.13763305	0.179780339	-0.118312269	-0.092639164	-0.187248511	-0.081862242	0.212112969	-0.143573503	-0.092390003
Bloodvessel	-0.202388261	-0.068656567	0.204554918	0.406205844	0.41335942	0.453346659	-0.088005267	0.408729515	0.049025629	-0.136210647	0.34397593	-0.109786269	0.277821489	-0.194521853	-0.124139475	0.313001608	0.606070783	-0.236111504	-0.037302082	0.467015685	-0.184116024	0.059605239	0.343771301	0.380788422	0.143216673	0.569605842	-0.168188191	-0.021080007	-0.107613926	0.047035826
Bloodvessel	-0.102945644	0.038416255	0.265075486	-0.081425545	0.04146276	0.121436051	-0.063167434	0.234361449	-0.005203056	-0.020329994	0.014759189	-0.005721596	0.304530142	-0.104617416	-0.018253925	0.443051556	0.796236383	-0.141837227	-0.330707224	0.323837468	-0.001679548	0.276113665	0.060739834	0.54606963	0.097579146	0.442322301	-0.100430749	-0.07147661	0.059702622	0.172563148
Bloodvessel	-0.208236278	-0.057759994	0.03283983	0.437412127	0.285455161	0.265198373	0.326833279	0.19833957	0.300766499	-0.006290987	-0.051942036	-0.249940503	0.324616955	-0.208467009	-0.150285055	0.190640996	0.263674051	-0.214485065	0.080542117	0.558214035	-0.136929299	-0.0548432	0.024632792	0.045646746	0.038713728	0.289750673	-0.255117976	0.20362377	-0.078126986	-0.009236215
Bloodvessel	-0.03463541	0.557284995	0.578945879	0.030750165	0.266319146	0.379652832	-0.002005022	0.142888104	-0.166542297	0.224837301	0.279946627	0.030386702	0.143851518	0.300502504	0.436575242	0.539315045	0.275093595	-0.021401239	-0.547358976	0.204759665	-0.03691138	0.607334771	-0.061587639	0.165204968	0.41381592	-0.133599024	0.01768066	0.32115433	0.417009952	0.261462986
Bloodvessel	-0.016135275	0.059729839	0.144007217	0.094935401	0.080239336	0.106668119	0.244329514	0.444468076	0.166275263	-0.13140204	0.006579537	0.476127744	0.684946672	-0.263408958	-0.161332694	0.255535431	0.246587626	-0.172588133	-0.24983067	0.360597178	0.10234478	0.350013863	-0.071268518	0.601763287	0.704401466	-0.018027457	0.14641409	0.092727497	-0.099786064	0.752399688
Bloodvessel	0.514752187	-0.037749808	0.172767143	0.060520971	-0.009109891	-0.046677566	-0.071347987	0.101011725	0.590558488	-0.009803847	-0.037949383	-0.055068177	0.089229811	-0.035036372	-0.152178709	-0.181610852	-0.119495299	-0.0011409	0.375099398	-0.055161481	0.610320781	-0.018273321	0.063140572	0.101355493	0.073834499	0.010073209	0.44108515	-0.076689564	-0.134416127	0.114060533
Bloodvessel	-0.220698469	0.075352077	0.281964331	0.35114844	0.312738105	0.451822021	-0.102085385	0.272656521	0.093578372	-0.198679185	0.144062435	0.082692682	0.330868319	-0.069455369	-0.006532686	0.444277519	0.492849211	-0.342441478	-0.030934816	0.312642808	-0.162862107	0.324523798	0.092505764	0.393063684	0.391549414	0.155600488	-0.127680984	0.228477702	0.107145777	0.37457276
Bloodvessel	-0.166453543	0.123933891	0.215636733	0.484576431	0.63893324	0.500494512	-0.028063439	0.401481152	-0.0629604	-0.111427069	0.647102759	-0.025515696	0.051204838	-0.156502658	-0.03958479	0.431692519	0.235244351	-0.224488588	-0.178702955	0.428172115	-0.18296478	0.168548384	0.321482334	0.262813954	0.451805949	-0.009994458	-0.060353086	0.142368511	-0.106249321	0.226194801
Bloodvessel	-0.188152641	0.214213803	0.36071988	0.19666722	0.240305314	0.440706553	0.13822785	0.341359312	-0.038580172	-0.094658478	0.078150734	-0.07322593	0.17109272	0.061185011	0.172383225	0.625089008	0.600707227	-0.22008657	-0.344315472	0.401262574	-0.15784582	0.262626262	0.074962561	0.232333379	0.159342838	0.012468385	-0.112023795	0.324147639	-0.102296038	0.183035457
Bloodvessel	0.580414416	0.639116974	0.631910167	-0.048797842	0.015988488	0.179247707	0.246665007	0.285666582	-0.100870956	0.255347646	0.022594732	0.193806633	0.349316561	0.352648795	0.406759423	0.248201212	0.117801013	0.344735346	-0.53519786	0.192363423	0.327989371	0.421833076	-0.118818773	0.235731594	0.401360173	-0.242803719	0.740787858	0.299300499	-0.086653349	0.394800702
Bloodvessel	-0.131975705	0.106397006	0.164261315	0.179230167	0.243276335	0.173311805	0.423732238	0.426314606	-0.14786341	-0.131109792	0.143899961	0.156215395	0.309485318	-0.165298578	-0.126013901	0.579647866	0.296843196	-0.218725838	-0.318554891	0.536961828	-0.157876165	0.197059705	-0.057133139	0.385000057	0.368035955	-0.08871098	-0.005466533	0.113375805	-0.025990441	0.365584398
Bloodvessel	-0.197123617	0.38964194	0.275429458	-0.003605772	0.121491631	0.2181503	0.289882362	0.27534423	-0.204966841	0.168526194	0.037741953	0.133617267	0.3632977	0.071696072	0.255562729	0.655162603	0.445900634	-0.112308162	-0.660079796	0.464329313	-0.175861314	0.449903064	-0.132773339	0.353784844	0.339271168	-0.101693581	-0.084771313	0.305970376	0.016667747	0.349713276
Bloodvessel	-0.035062694	0.132288535	0.17983093	-0.068992117	-0.037406605	0.064940225	0.014807831	0.01445466	0.072547612	-0.06697225	-0.082961595	0.055646823	0.205180099	-0.029986719	0.044123643	0.553394707	0.518007702	-0.084605414	-0.175100351	0.109712065	0.030214311	0.245403116	-0.202165918	0.310695019	0.088564771	-0.079747293	-0.029409766	-0.042589278	-0.049677084	0.306325864
Bloodvessel	-0.119834548	0.425371212	0.340605611	-0.057170739	0.034128851	0.241309562	0.282595001	0.097203204	-0.02644656	0.085344074	0.045680102	-0.126553713	0.037512503	0.579394467	0.538049372	0.282495549	0.26332517	-0.074308365	-0.35185408	0.317841169	-0.099510548	0.243813425	-0.182987054	0.050785058	0.068440686	-0.072680978	-0.037448741	0.45635076	-0.120329121	-0.00277419
Bloodvessel	0.065984373	0.73363151	0.264714951	-0.113163628	-0.012654675	0.130015503	-0.01132805	-0.030927809	-0.162912631	0.02173675	-0.022703552	-0.079104257	-0.028340293	0.830661064	0.91621631	0.203337557	0.118740969	-0.05273464	-0.36453049	0.035676004	0.029879612	0.388084033	-0.155773538	0.002169155	0.027880386	-0.179754344	0.139473211	0.338264444	0.030098979	0.000500898
Bloodvessel	-0.195184649	0.222159039	0.359514489	0.272412382	0.317150135	0.51130885	0.067910408	0.317931532	0.03772199	-0.122563764	0.197488805	-0.095621982	0.121916813	0.150880432	0.224784094	0.511322643	0.474611761	-0.247352538	-0.252665475	0.394713813	-0.129147066	0.262362508	0.13726259	0.201619245	0.18296306	-0.016520677	-0.132319737	0.394328628	-0.099339019	0.141842362
Bloodvessel	-0.038613574	0.281961928	0.288273173	0.180145676	0.258403292	0.247415382	0.003200476	0.296696021	-0.104006699	-0.084450724	0.201576186	0.472570722	0.604454582	-0.107991338	-0.010112421	0.526560975	0.385154727	-0.14605571	-0.31796517	0.30184434	-0.086868586	0.451649771	-0.022858697	0.605214814	0.78850526	-0.119126658	0.177797461	-0.015268383	0.024581236	0.829094666
Kidney	-0.033872848	0.516694782	-0.182995211	-0.075307618	-0.05985242	-0.088879641	-0.086925523	-0.175437159	-0.127991944	-0.036449544	-0.055967178	-0.057222886	-0.083454544	0.674927701	0.744166687	-0.107765309	-0.077328532	-0.049172935	-0.080418198	-0.117158299	-0.017745726	0.048674467	-0.108263444	-0.073940026	-0.102474943	-0.07656889	-0.004249301	-0.045833295	-0.051523905	-0.082843229
Kidney	-0.169409766	0.17246597	0.362358221	0.404422326	0.423116633	0.541973957	0.189299688	0.551051554	-0.0122663	-0.087796488	0.182151977	-0.080511124	0.181834171	-0.085314776	0.089283125	0.589144914	0.477367118	-0.158783814	-0.355277266	0.441482917	-0.127899261	0.178898854	0.3129917	0.18183847	0.229280921	-0.044479131	-0.101369963	0.205530577	-0.104586678	0.167194778
Kidney	-0.169409766	0.17246597	0.362358221	0.404422326	0.423116633	0.541973957	0.189299688	0.551051554	-0.0122663	-0.087796488	0.182151977	-0.080511124	0.181834171	-0.085314776	0.089283125	0.589144914	0.477367118	-0.158783814	-0.355277266	0.441482917	-0.127899261	0.178898854	0.3129917	0.18183847	0.229280921	-0.044479131	-0.101369963	0.205530577	-0.104586678	0.167194778
Kidney	-0.112796224	0.081053994	0.121700792	0.305126835	0.256049572	0.303415555	0.296517377	0.183425326	-0.118685076	-0.088218174	0.102443885	0.039950616	0.126999756	-0.113641349	-0.073237373	0.519072088	0.265231322	-0.144206268	-0.291075863	0.462570733	-0.13409356	-0.033569611	-0.091087058	0.213315374	0.157212132	-0.141661439	-0.064862005	0.069464492	-0.09984958	0.086498806
Kidney	0.928550316	0.543257314	0.445721008	-0.087909884	-0.060511048	-0.091057476	-0.080539161	-0.162328708	0.027849355	0.030484627	-0.055727846	-0.068172457	-0.085142499	0.529300825	0.416006056	-0.119359666	-0.086868228	0.352478981	-0.12025385	-0.102257572	0.607199648	0.001807686	-0.131867797	-0.035089457	-0.095517099	-0.102295907	0.918519244	-0.015422241	-0.036292678	-0.087526892
Kidney	-0.086788507	0.110118344	0.228212839	-0.173337422	-0.093861299	0.155486814	0.067919706	0.228639027	-0.071449147	0.432277969	0.067217821	-0.122152196	-0.141632289	-0.027762003	0.140360654	-0.003514236	-0.112242209	0.526731269	-0.2567751	-0.103021715	-0.082924986	0.347442632	0.058785481	-0.191900675	-0.044628815	-0.190458491	-0.092125402	0.191652327	-0.004962389	-0.110993083
